city,year,date,time,no2,pm10,pm25,datetime
Leeds,2023,09-11-2023,20:00:00,9.677936116,20.99869708,15.66166587,2023-11-09T20:00:00Z
Leeds,2023,09-11-2023,21:00:00,0,11.15912353,10.50045902,2023-11-09T21:00:00Z
Leeds,2023,09-11-2023,22:00:00,9.604657702,7.803311173,17.0354613,2023-11-09T22:00:00Z
Leeds,2023,09-11-2023,23:00:00,1.839522104,-6.565388596,2.345972796,2023-11-09T23:00:00Z
Leeds,2023,10-11-2023,00:00:00,18.48355338,45.81162032,28.31983799,2023-11-10T00:00:00Z
Leeds,2023,10-11-2023,01:00:00,15.74900799,41.09905604,27.03804434,2023-11-10T01:00:00Z
Leeds,2023,10-11-2023,02:00:00,11.4011366,14.87326956,11.85171787,2023-11-10T02:00:00Z
Leeds,2023,10-11-2023,03:00:00,10.89762801,17.40687541,12.92316724,2023-11-10T03:00:00Z
Leeds,2023,10-11-2023,04:00:00,7.005709209,18.73335069,18.60751827,2023-11-10T04:00:00Z
Leeds,2023,10-11-2023,05:00:00,14.10174106,-4.114549723,16.24863969,2023-11-10T05:00:00Z
Leeds,2023,10-11-2023,06:00:00,5.256029006,5.217576489,12.866251,2023-11-10T06:00:00Z
Leeds,2023,10-11-2023,07:00:00,0,16.29499308,11.77109539,2023-11-10T07:00:00Z
Leeds,2023,10-11-2023,08:00:00,21.29212284,18.08072697,17.01985224,2023-11-10T08:00:00Z
Leeds,2023,10-11-2023,09:00:00,2.270072615,25.41733216,10.80969884,2023-11-10T09:00:00Z
Leeds,2023,10-11-2023,10:00:00,9.519885297,23.84722237,27.22112291,2023-11-10T10:00:00Z
Leeds,2023,10-11-2023,11:00:00,0,-12.13810383,-12.65384217,2023-11-10T11:00:00Z
Leeds,2023,10-11-2023,12:00:00,23.43485529,33.09688434,23.66259378,2023-11-10T12:00:00Z
Leeds,2023,10-11-2023,13:00:00,1.103463848,12.68046398,9.704656859,2023-11-10T13:00:00Z
Leeds,2023,10-11-2023,14:00:00,4.175602315,31.39906127,17.48512261,2023-11-10T14:00:00Z
Leeds,2023,10-11-2023,15:00:00,17.79309144,40.80347275,22.97021574,2023-11-10T15:00:00Z
Leeds,2023,10-11-2023,16:00:00,0.014083301,-2.889683751,5.785316193,2023-11-10T16:00:00Z
Leeds,2023,10-11-2023,17:00:00,8.26070485,30.78115983,17.4768686,2023-11-10T17:00:00Z
Leeds,2023,10-11-2023,18:00:00,0,5.736993384,8.535032901,2023-11-10T18:00:00Z
Leeds,2023,10-11-2023,19:00:00,3.186153607,37.725332,18.89564272,2023-11-10T19:00:00Z
Leeds,2023,10-11-2023,20:00:00,10.02945917,15.44826259,2.305255508,2023-11-10T20:00:00Z
Leeds,2023,10-11-2023,21:00:00,16.25350828,37.57546632,22.6960183,2023-11-10T21:00:00Z
Leeds,2023,10-11-2023,22:00:00,22.83557915,37.94430519,22.52463767,2023-11-10T22:00:00Z
Leeds,2023,10-11-2023,23:00:00,6.437333715,33.51361457,22.49534675,2023-11-10T23:00:00Z
Leeds,2024,01-11-2024,00:00:00,3.300631704,34.90264715,15.7809243,2024-11-01T00:00:00Z
Leeds,2024,01-11-2024,01:00:00,16.25453611,19.64582662,28.59505295,2024-11-01T01:00:00Z
Leeds,2024,01-11-2024,02:00:00,14.57041471,25.56756068,13.37379772,2024-11-01T02:00:00Z
Leeds,2024,01-11-2024,03:00:00,7.446668726,5.585741671,14.68550903,2024-11-01T03:00:00Z
Leeds,2024,01-11-2024,04:00:00,7.833655142,13.37875426,12.64722659,2024-11-01T04:00:00Z
Leeds,2024,01-11-2024,05:00:00,12.96563447,13.86817224,18.79700207,2024-11-01T05:00:00Z
Leeds,2024,01-11-2024,06:00:00,7.31068473,26.91644164,18.1965511,2024-11-01T06:00:00Z
Leeds,2024,01-11-2024,07:00:00,2.463840831,-3.222504745,3.0184992,2024-11-01T07:00:00Z
Leeds,2024,01-11-2024,08:00:00,5.891413523,15.79013467,7.622100421,2024-11-01T08:00:00Z
Leeds,2024,01-11-2024,09:00:00,7.11205727,13.40132261,11.05693546,2024-11-01T09:00:00Z
Leeds,2024,01-11-2024,10:00:00,7.448711433,13.4920895,10.69055328,2024-11-01T10:00:00Z
Leeds,2024,01-11-2024,11:00:00,4.904650753,17.93094208,11.69497923,2024-11-01T11:00:00Z
Leeds,2024,01-11-2024,12:00:00,5.766921082,17.99051615,6.473976311,2024-11-01T12:00:00Z
Leeds,2024,01-11-2024,13:00:00,8.182027997,33.79442868,20.74248831,2024-11-01T13:00:00Z
Leeds,2024,01-11-2024,14:00:00,7.987422079,17.14455189,19.50725983,2024-11-01T14:00:00Z
Leeds,2024,01-11-2024,15:00:00,0,11.46182722,5.17575274,2024-11-01T15:00:00Z
Leeds,2024,01-11-2024,16:00:00,5.64005213,27.64676498,16.7615005,2024-11-01T16:00:00Z
Leeds,2024,01-11-2024,17:00:00,5.237592634,10.983107,8.470837743,2024-11-01T17:00:00Z
Leeds,2024,01-11-2024,18:00:00,9.2816212,11.09257374,11.34517103,2024-11-01T18:00:00Z
Leeds,2024,01-11-2024,19:00:00,13.78418596,4.484204024,2.770921669,2024-11-01T19:00:00Z
Leeds,2024,01-11-2024,20:00:00,6.728005944,2.459636224,8.60508014,2024-11-01T20:00:00Z
Leeds,2024,01-11-2024,21:00:00,0,5.843664126,2.964570413,2024-11-01T21:00:00Z
Leeds,2024,01-11-2024,22:00:00,5.585130679,22.56343999,9.566198115,2024-11-01T22:00:00Z
Leeds,2024,01-11-2024,23:00:00,9.793802996,21.45558002,16.92117341,2024-11-01T23:00:00Z
Leeds,2024,02-11-2024,00:00:00,4.090405974,-9.559326129,2.817291346,2024-11-02T00:00:00Z
Leeds,2024,02-11-2024,01:00:00,14.24703504,7.745106774,10.05436815,2024-11-02T01:00:00Z
Leeds,2024,02-11-2024,02:00:00,1.761700312,14.65599243,14.26121052,2024-11-02T02:00:00Z
Leeds,2024,02-11-2024,03:00:00,1.932604709,30.96115803,12.70098031,2024-11-02T03:00:00Z
Leeds,2024,02-11-2024,04:00:00,12.46268304,32.60663373,25.52551966,2024-11-02T04:00:00Z
Leeds,2024,02-11-2024,05:00:00,4.205295069,13.63905449,20.16808731,2024-11-02T05:00:00Z
Leeds,2024,02-11-2024,06:00:00,14.69116335,31.75208054,25.43509782,2024-11-02T06:00:00Z
Leeds,2024,02-11-2024,07:00:00,8.684189342,29.00708534,26.85739418,2024-11-02T07:00:00Z
Leeds,2024,02-11-2024,08:00:00,14.43323987,41.49788417,19.24742324,2024-11-02T08:00:00Z
Leeds,2024,02-11-2024,09:00:00,2.012122389,12.20412553,8.298890502,2024-11-02T09:00:00Z
Leeds,2024,02-11-2024,10:00:00,2.130623012,13.31728839,7.716187265,2024-11-02T10:00:00Z
Leeds,2024,02-11-2024,11:00:00,8.043916513,36.78029159,20.786506,2024-11-02T11:00:00Z
Leeds,2024,02-11-2024,12:00:00,12.69251022,19.91457587,21.12093349,2024-11-02T12:00:00Z
Leeds,2024,02-11-2024,13:00:00,26.56466568,43.20976731,31.650362,2024-11-02T13:00:00Z
Leeds,2024,02-11-2024,14:00:00,6.227231553,21.20139043,11.77623775,2024-11-02T14:00:00Z
Leeds,2024,02-11-2024,15:00:00,4.412697178,18.8230955,17.26806505,2024-11-02T15:00:00Z
Leeds,2024,02-11-2024,16:00:00,16.17448296,20.46942987,26.48478997,2024-11-02T16:00:00Z
Leeds,2024,02-11-2024,17:00:00,1.08973686,14.25582361,-3.120022774,2024-11-02T17:00:00Z
Leeds,2024,02-11-2024,18:00:00,5.055995565,30.75192277,12.95124173,2024-11-02T18:00:00Z
Leeds,2024,02-11-2024,19:00:00,10.83399027,6.164130119,17.69918013,2024-11-02T19:00:00Z
Leeds,2024,02-11-2024,20:00:00,3.847376165,7.709273393,6.048255581,2024-11-02T20:00:00Z
Leeds,2024,02-11-2024,21:00:00,4.629534916,5.666266157,9.855198468,2024-11-02T21:00:00Z
Leeds,2024,02-11-2024,22:00:00,7.395116465,36.617400429999996,31.56562347,2024-11-02T22:00:00Z
Leeds,2024,02-11-2024,23:00:00,0,15.94452025,10.07557772,2024-11-02T23:00:00Z
Leeds,2024,03-11-2024,00:00:00,17.93070211,31.98109785,12.71975611,2024-11-03T00:00:00Z
Leeds,2024,03-11-2024,01:00:00,16.29883077,53.5348516,25.11713476,2024-11-03T01:00:00Z
Leeds,2024,03-11-2024,02:00:00,6.815241928,33.05675449,12.5729136,2024-11-03T02:00:00Z
Leeds,2024,03-11-2024,03:00:00,19.86032485,39.4137115,26.077359649999998,2024-11-03T03:00:00Z
Leeds,2024,03-11-2024,04:00:00,8.982666558,21.7722272,11.67722531,2024-11-03T04:00:00Z
Leeds,2024,03-11-2024,05:00:00,24.49346288,38.78064346,32.39038164,2024-11-03T05:00:00Z
Leeds,2024,03-11-2024,06:00:00,5.566098774,14.93183746,15.9991099,2024-11-03T06:00:00Z
Leeds,2024,03-11-2024,07:00:00,18.8032499,27.32380304,26.3320228,2024-11-03T07:00:00Z
Leeds,2024,03-11-2024,08:00:00,6.615343622,-0.552244011,8.158730336,2024-11-03T08:00:00Z
Leeds,2024,03-11-2024,09:00:00,12.25272276,20.52134773,13.3151519,2024-11-03T09:00:00Z
Leeds,2024,03-11-2024,10:00:00,10.08500877,21.94931038,21.12604355,2024-11-03T10:00:00Z
Leeds,2024,03-11-2024,11:00:00,3.558312768,14.38974108,5.297517172,2024-11-03T11:00:00Z
Leeds,2024,03-11-2024,12:00:00,5.458858484,16.39122013,13.44350759,2024-11-03T12:00:00Z
Leeds,2024,03-11-2024,13:00:00,3.040326054,9.280212727,13.06139371,2024-11-03T13:00:00Z
Leeds,2024,03-11-2024,14:00:00,13.08549429,30.56905108,10.87908403,2024-11-03T14:00:00Z
Leeds,2024,03-11-2024,15:00:00,0,-23.59206842,0.560039391,2024-11-03T15:00:00Z
Leeds,2024,03-11-2024,16:00:00,11.04463917,44.33923131,23.02207145,2024-11-03T16:00:00Z
Leeds,2024,03-11-2024,17:00:00,7.962010053,27.58341298,15.30780841,2024-11-03T17:00:00Z
Leeds,2024,03-11-2024,18:00:00,14.88262442,22.86853913,17.58767846,2024-11-03T18:00:00Z
Leeds,2024,03-11-2024,19:00:00,2.866221354,18.08273182,15.09922871,2024-11-03T19:00:00Z
Leeds,2024,03-11-2024,20:00:00,10.42080742,0.022927443,2.171546945,2024-11-03T20:00:00Z
Leeds,2024,03-11-2024,21:00:00,10.89161087,21.17414832,5.09734278,2024-11-03T21:00:00Z
Leeds,2024,03-11-2024,22:00:00,26.73554568,38.96113804,22.74302367,2024-11-03T22:00:00Z
Leeds,2024,03-11-2024,23:00:00,17.21514855,40.28719695,23.77264843,2024-11-03T23:00:00Z
Leeds,2024,04-11-2024,00:00:00,16.79853114,40.81078355,25.01984886,2024-11-04T00:00:00Z
Leeds,2024,04-11-2024,01:00:00,17.45787101,26.18199605,28.74102812,2024-11-04T01:00:00Z
Leeds,2024,04-11-2024,02:00:00,0,-3.034549753,3.666669639,2024-11-04T02:00:00Z
Leeds,2024,04-11-2024,03:00:00,16.15109318,32.00979257,19.02408534,2024-11-04T03:00:00Z
Leeds,2024,04-11-2024,04:00:00,0,-10.10638334,-7.317443276,2024-11-04T04:00:00Z
Leeds,2024,04-11-2024,05:00:00,13.75158674,35.89733703,25.1157297,2024-11-04T05:00:00Z
Leeds,2024,04-11-2024,06:00:00,10.77220374,33.46557921,10.3210311,2024-11-04T06:00:00Z
Leeds,2024,04-11-2024,07:00:00,3.582500454,27.20813185,14.09332196,2024-11-04T07:00:00Z
Leeds,2024,04-11-2024,08:00:00,15.45847118,24.99438774,17.74890994,2024-11-04T08:00:00Z
Leeds,2024,04-11-2024,09:00:00,4.965719234,18.47111389,12.71828214,2024-11-04T09:00:00Z
Leeds,2024,04-11-2024,10:00:00,13.06918665,30.59133834,25.92556874,2024-11-04T10:00:00Z
Leeds,2024,04-11-2024,11:00:00,2.621672179,27.04846497,13.30971615,2024-11-04T11:00:00Z
Leeds,2024,04-11-2024,12:00:00,9.181223329,26.02179194,14.83477223,2024-11-04T12:00:00Z
Leeds,2024,04-11-2024,13:00:00,1.991160972,13.00293564,4.040858386,2024-11-04T13:00:00Z
Leeds,2024,04-11-2024,14:00:00,3.010852195,20.33040034,18.71230197,2024-11-04T14:00:00Z
Leeds,2024,04-11-2024,15:00:00,9.310665453,23.30654338,17.47513133,2024-11-04T15:00:00Z
Leeds,2024,04-11-2024,16:00:00,21.86879617,25.56125896,26.04847152,2024-11-04T16:00:00Z
Leeds,2024,04-11-2024,17:00:00,0,9.777407279,2.763538692,2024-11-04T17:00:00Z
Leeds,2024,04-11-2024,18:00:00,6.93879542,15.38209921,19.11585055,2024-11-04T18:00:00Z
Leeds,2024,04-11-2024,19:00:00,9.347188447,17.76849921,19.76075628,2024-11-04T19:00:00Z
Leeds,2024,04-11-2024,20:00:00,7.286034106,1.349722869,14.1504382,2024-11-04T20:00:00Z
Leeds,2024,04-11-2024,21:00:00,3.298767614,20.23124151,15.59509882,2024-11-04T21:00:00Z
Leeds,2024,04-11-2024,22:00:00,0,44.55198268,23.26790421,2024-11-04T22:00:00Z
Leeds,2024,04-11-2024,23:00:00,20.18541953,19.66697388,21.38486105,2024-11-04T23:00:00Z
Leeds,2024,05-11-2024,00:00:00,41.2389543,135.6426954,106.9814429,2024-11-05T00:00:00Z
Leeds,2024,05-11-2024,01:00:00,39.73018803,86.23355664,75.56152403,2024-11-05T01:00:00Z
Leeds,2024,05-11-2024,02:00:00,29.48870233,80.20628583,68.28724468,2024-11-05T02:00:00Z
Leeds,2024,05-11-2024,03:00:00,49.72129842,102.8441241,71.08469339,2024-11-05T03:00:00Z
Leeds,2024,05-11-2024,04:00:00,67.76092722,125.7598797,98.64464716,2024-11-05T04:00:00Z
Leeds,2024,05-11-2024,05:00:00,60.47684425,111.5466283,99.67969338,2024-11-05T05:00:00Z
Leeds,2024,05-11-2024,06:00:00,41.03282674,117.9774526,84.30131118,2024-11-05T06:00:00Z
Leeds,2024,05-11-2024,07:00:00,71.98284979,138.56172,107.0969208,2024-11-05T07:00:00Z
Leeds,2024,05-11-2024,08:00:00,69.12817039,160.8663633,122.9247873,2024-11-05T08:00:00Z
Leeds,2024,05-11-2024,09:00:00,41.06179267,87.32457004,68.69630986,2024-11-05T09:00:00Z
Leeds,2024,05-11-2024,10:00:00,50.14265193,96.85366015,79.2677688,2024-11-05T10:00:00Z
Leeds,2024,05-11-2024,11:00:00,22.95919636,94.86151584,60.75525763,2024-11-05T11:00:00Z
Leeds,2024,05-11-2024,12:00:00,22.30598778,69.34455688,62.8944175,2024-11-05T12:00:00Z
Leeds,2024,05-11-2024,13:00:00,51.0730006,128.2925113,93.87710734,2024-11-05T13:00:00Z
Leeds,2024,05-11-2024,14:00:00,53.44977111,145.6955135,102.5078845,2024-11-05T14:00:00Z
Leeds,2024,05-11-2024,15:00:00,101.3773665,171.8667261,144.5533745,2024-11-05T15:00:00Z
Leeds,2024,05-11-2024,16:00:00,60.2876644,102.6346268,89.3314151,2024-11-05T16:00:00Z
Leeds,2024,05-11-2024,17:00:00,25.8959782,69.31754417,60.95507534,2024-11-05T17:00:00Z
Leeds,2024,05-11-2024,18:00:00,39.37777434,84.28071976,63.44294568,2024-11-05T18:00:00Z
Leeds,2024,05-11-2024,19:00:00,46.14386375,105.3526992,87.43748549,2024-11-05T19:00:00Z
Leeds,2024,05-11-2024,20:00:00,33.19552101,105.9455433,81.07253696,2024-11-05T20:00:00Z
Leeds,2024,05-11-2024,21:00:00,51.83873036,103.6814819,82.10411466,2024-11-05T21:00:00Z
Leeds,2024,05-11-2024,22:00:00,63.99623705,163.6850654,115.1993836,2024-11-05T22:00:00Z
Leeds,2024,05-11-2024,23:00:00,79.75923297,168.5203283,126.3232099,2024-11-05T23:00:00Z
Leeds,2024,06-11-2024,00:00:00,16.27989392,36.34582408,18.37187874,2024-11-06T00:00:00Z
Leeds,2024,06-11-2024,01:00:00,8.886945281,8.599502507,7.362455229,2024-11-06T01:00:00Z
Leeds,2024,06-11-2024,02:00:00,16.63810397,22.86325474,19.64524664,2024-11-06T02:00:00Z
Leeds,2024,06-11-2024,03:00:00,7.952388691,33.52884236,18.96853725,2024-11-06T03:00:00Z
Leeds,2024,06-11-2024,04:00:00,0.609089101,22.71284518,10.61066011,2024-11-06T04:00:00Z
Leeds,2024,06-11-2024,05:00:00,14.29456808,13.19355651,20.09602175,2024-11-06T05:00:00Z
Leeds,2024,06-11-2024,06:00:00,17.40877616,33.1247459,30.39288289,2024-11-06T06:00:00Z
Leeds,2024,06-11-2024,07:00:00,8.669729791,15.35747174,18.69210036,2024-11-06T07:00:00Z
Leeds,2024,06-11-2024,08:00:00,10.05609584,13.16212491,17.22940236,2024-11-06T08:00:00Z
Leeds,2024,06-11-2024,09:00:00,5.145469906,25.91437929,20.35557807,2024-11-06T09:00:00Z
Leeds,2024,06-11-2024,10:00:00,7.884913889,5.756028287,4.370076118,2024-11-06T10:00:00Z
Leeds,2024,06-11-2024,11:00:00,0,26.04507677,14.258602,2024-11-06T11:00:00Z
Leeds,2024,06-11-2024,12:00:00,18.21054071,43.63247717,22.86921163,2024-11-06T12:00:00Z
Leeds,2024,06-11-2024,13:00:00,0,14.83008492,6.436707945,2024-11-06T13:00:00Z
Leeds,2024,06-11-2024,14:00:00,22.04905756,48.88030132,24.8465214,2024-11-06T14:00:00Z
Leeds,2024,06-11-2024,15:00:00,12.72793643,38.17586594,18.16485814,2024-11-06T15:00:00Z
Leeds,2024,06-11-2024,16:00:00,8.753583025,19.00403389,17.82273716,2024-11-06T16:00:00Z
Leeds,2024,06-11-2024,17:00:00,10.80992463,40.80966771,30.1746757,2024-11-06T17:00:00Z
Leeds,2024,06-11-2024,18:00:00,7.903492434,43.98327761,25.4994289,2024-11-06T18:00:00Z
Leeds,2024,06-11-2024,19:00:00,14.92068971,20.58277943,16.22031685,2024-11-06T19:00:00Z
Leeds,2024,06-11-2024,20:00:00,19.08822665,27.92102949,24.91768566,2024-11-06T20:00:00Z
Leeds,2024,06-11-2024,21:00:00,8.092730103,35.15342823,15.41996175,2024-11-06T21:00:00Z
Leeds,2024,06-11-2024,22:00:00,21.01814584,28.97545072,18.4516977,2024-11-06T22:00:00Z
Leeds,2024,06-11-2024,23:00:00,2.364583599,-2.616825875,2.343319721,2024-11-06T23:00:00Z
Leeds,2024,07-11-2024,00:00:00,7.630284013,29.99839706,8.68875192,2024-11-07T00:00:00Z
Leeds,2024,07-11-2024,01:00:00,0.687819265,33.18850648,19.86192391,2024-11-07T01:00:00Z
Leeds,2024,07-11-2024,02:00:00,7.106407632,23.79608699,11.74735721,2024-11-07T02:00:00Z
Leeds,2024,07-11-2024,03:00:00,5.727029337,3.362184658,5.448680203,2024-11-07T03:00:00Z
Leeds,2024,07-11-2024,04:00:00,9.49344487,1.511634549,16.09423958,2024-11-07T04:00:00Z
Leeds,2024,07-11-2024,05:00:00,8.910523865,37.1723411,23.98325781,2024-11-07T05:00:00Z
Leeds,2024,07-11-2024,06:00:00,8.764538654,19.88493273,20.44199631,2024-11-07T06:00:00Z
Leeds,2024,07-11-2024,07:00:00,0.282323817,-8.141358699,2.312566738,2024-11-07T07:00:00Z
Leeds,2024,07-11-2024,08:00:00,12.83525512,36.57520629,25.97260942,2024-11-07T08:00:00Z
Leeds,2024,07-11-2024,09:00:00,1.764988675,9.583611949,3.30580453,2024-11-07T09:00:00Z
Leeds,2024,07-11-2024,10:00:00,4.304086046,30.98291486,23.87862389,2024-11-07T10:00:00Z
Leeds,2024,07-11-2024,11:00:00,7.431540651,23.28673158,19.23759783,2024-11-07T11:00:00Z
Leeds,2024,07-11-2024,12:00:00,10.87850085,33.55368972,22.858122,2024-11-07T12:00:00Z
Leeds,2024,07-11-2024,13:00:00,10.53570216,21.72846861,18.47522846,2024-11-07T13:00:00Z
Leeds,2024,07-11-2024,14:00:00,7.970947347,32.59138092,21.32482274,2024-11-07T14:00:00Z
Leeds,2024,07-11-2024,15:00:00,3.668298869,12.2749577,16.40646997,2024-11-07T15:00:00Z
Leeds,2024,07-11-2024,16:00:00,5.390867784,23.64091974,16.06270821,2024-11-07T16:00:00Z
Leeds,2024,07-11-2024,17:00:00,6.387378316,11.02925172,14.30776752,2024-11-07T17:00:00Z
Leeds,2024,07-11-2024,18:00:00,14.60006321,20.33966894,15.67839644,2024-11-07T18:00:00Z
Leeds,2024,07-11-2024,19:00:00,10.84791393,23.44250291,22.51401596,2024-11-07T19:00:00Z
Leeds,2024,07-11-2024,20:00:00,15.27062816,18.5644581,17.22357253,2024-11-07T20:00:00Z
Leeds,2024,07-11-2024,21:00:00,10.85780171,36.1300952,20.32432932,2024-11-07T21:00:00Z
Leeds,2024,07-11-2024,22:00:00,16.74501418,16.18465443,17.46435812,2024-11-07T22:00:00Z
Leeds,2024,07-11-2024,23:00:00,9.795953534,27.28814019,25.39223536,2024-11-07T23:00:00Z
Leeds,2024,08-11-2024,00:00:00,4.604562186,43.23126921,26.4703753,2024-11-08T00:00:00Z
Leeds,2024,08-11-2024,01:00:00,4.117669466,20.66411144,9.973724936,2024-11-08T01:00:00Z
Leeds,2024,08-11-2024,02:00:00,10.09311329,-12.11507102,5.183475546,2024-11-08T02:00:00Z
Leeds,2024,08-11-2024,03:00:00,9.910163131,43.12408082,30.63752327,2024-11-08T03:00:00Z
Leeds,2024,08-11-2024,04:00:00,12.08992295,12.97943616,16.65417003,2024-11-08T04:00:00Z
Leeds,2024,08-11-2024,05:00:00,11.94777536,21.40155058,19.34986493,2024-11-08T05:00:00Z
Leeds,2024,08-11-2024,06:00:00,10.99280397,31.47077949,18.08255753,2024-11-08T06:00:00Z
Leeds,2024,08-11-2024,07:00:00,13.42078187,35.09535236,18.73971696,2024-11-08T07:00:00Z
Leeds,2024,08-11-2024,08:00:00,0,2.361405747,-2.136924306,2024-11-08T08:00:00Z
Leeds,2024,08-11-2024,09:00:00,16.41710005,13.71354026,15.68752945,2024-11-08T09:00:00Z
Leeds,2024,08-11-2024,10:00:00,7.058806444,10.16454302,7.823106652,2024-11-08T10:00:00Z
Leeds,2024,08-11-2024,11:00:00,14.32376977,18.07127544,19.73258033,2024-11-08T11:00:00Z
Leeds,2024,08-11-2024,12:00:00,10.7657781,6.934072307,14.14228992,2024-11-08T12:00:00Z
Leeds,2024,08-11-2024,13:00:00,1.882250712,-21.0140625,3.900594639,2024-11-08T13:00:00Z
Leeds,2024,08-11-2024,14:00:00,12.7987171,21.27992245,9.769245831,2024-11-08T14:00:00Z
Leeds,2024,08-11-2024,15:00:00,6.125601867,24.94131152,17.9908305,2024-11-08T15:00:00Z
Leeds,2024,08-11-2024,16:00:00,6.21377273,8.407235083,13.70499608,2024-11-08T16:00:00Z
Leeds,2024,08-11-2024,17:00:00,5.812380611,28.27975484,17.25187989,2024-11-08T17:00:00Z
Leeds,2024,08-11-2024,18:00:00,0,9.924669433,-3.63756643,2024-11-08T18:00:00Z
Leeds,2024,08-11-2024,19:00:00,9.893303332,-1.456621988,13.45209981,2024-11-08T19:00:00Z
Leeds,2024,08-11-2024,20:00:00,3.17296378,14.08848186,18.08149462,2024-11-08T20:00:00Z
Leeds,2024,08-11-2024,21:00:00,12.86017517,8.012483235,3.608009293,2024-11-08T21:00:00Z
Leeds,2024,08-11-2024,22:00:00,1.270437378,3.873867121,3.281996292,2024-11-08T22:00:00Z
Leeds,2024,08-11-2024,23:00:00,4.900680694,26.83015667,13.96072853,2024-11-08T23:00:00Z
Leeds,2024,09-11-2024,00:00:00,0,11.23575009,12.72520474,2024-11-09T00:00:00Z
Leeds,2024,09-11-2024,01:00:00,19.22902003,31.44830355,23.09036728,2024-11-09T01:00:00Z
Leeds,2024,09-11-2024,02:00:00,3.073303275,8.111332464,7.826117208,2024-11-09T02:00:00Z
Leeds,2024,09-11-2024,03:00:00,11.02329341,32.63196366,25.64649425,2024-11-09T03:00:00Z
Leeds,2024,09-11-2024,04:00:00,15.69477078,27.31465653,26.23500188,2024-11-09T04:00:00Z
Leeds,2024,09-11-2024,05:00:00,0,19.60435117,12.55264051,2024-11-09T05:00:00Z
Leeds,2024,09-11-2024,06:00:00,10.31425414,21.43505291,15.91721159,2024-11-09T06:00:00Z
Leeds,2024,09-11-2024,07:00:00,0,-23.57094381,-3.633801995,2024-11-09T07:00:00Z
Leeds,2024,09-11-2024,08:00:00,17.20745214,29.60399586,24.45552307,2024-11-09T08:00:00Z
Leeds,2024,09-11-2024,09:00:00,13.06127246,26.52515025,17.45285295,2024-11-09T09:00:00Z
Leeds,2024,09-11-2024,10:00:00,0,-2.038011803,3.518308461,2024-11-09T10:00:00Z
Leeds,2024,09-11-2024,11:00:00,4.428891805,14.68009069,19.51421457,2024-11-09T11:00:00Z
Leeds,2024,09-11-2024,12:00:00,0,14.57454795,2.704324763,2024-11-09T12:00:00Z
Leeds,2024,09-11-2024,13:00:00,18.34693325,25.18318134,15.40349833,2024-11-09T13:00:00Z
Leeds,2024,09-11-2024,14:00:00,15.25295474,47.74987638,28.95457151,2024-11-09T14:00:00Z
Leeds,2024,09-11-2024,15:00:00,16.0417759,24.23013833,25.80108341,2024-11-09T15:00:00Z
Leeds,2024,09-11-2024,16:00:00,9.145775047,38.96764586,15.88038323,2024-11-09T16:00:00Z
Leeds,2024,09-11-2024,17:00:00,4.422647545,9.309085304,8.054741038,2024-11-09T17:00:00Z
Leeds,2024,09-11-2024,18:00:00,14.54406906,32.71349283,19.08303029,2024-11-09T18:00:00Z
Leeds,2024,09-11-2024,19:00:00,0,31.65532155,15.85798648,2024-11-09T19:00:00Z
Leeds,2024,09-11-2024,20:00:00,4.315829398,-5.629004682,6.90408408,2024-11-09T20:00:00Z
Leeds,2024,09-11-2024,21:00:00,6.757448767,11.55067687,8.556685862,2024-11-09T21:00:00Z
Leeds,2024,09-11-2024,22:00:00,0,10.08602339,14.96735876,2024-11-09T22:00:00Z
Leeds,2024,09-11-2024,23:00:00,14.35980971,20.5094985,15.15747542,2024-11-09T23:00:00Z
Leeds,2024,10-11-2024,00:00:00,11.67898748,9.504151802,12.32295376,2024-11-10T00:00:00Z
Leeds,2024,10-11-2024,01:00:00,0.01169961,13.81125673,7.798585622,2024-11-10T01:00:00Z
Leeds,2024,10-11-2024,02:00:00,0,-4.524588957,1.658392369,2024-11-10T02:00:00Z
Leeds,2024,10-11-2024,03:00:00,5.737918924,-2.421560951,3.640287238,2024-11-10T03:00:00Z
Leeds,2024,10-11-2024,04:00:00,0,20.49744971,13.46152372,2024-11-10T04:00:00Z
Leeds,2024,10-11-2024,05:00:00,9.065498156,34.11219778,20.17783566,2024-11-10T05:00:00Z
Leeds,2024,10-11-2024,06:00:00,8.235915395,16.6179035,6.542873627,2024-11-10T06:00:00Z
Leeds,2024,10-11-2024,07:00:00,5.9837679,16.2222685,16.09660084,2024-11-10T07:00:00Z
Leeds,2024,10-11-2024,08:00:00,0,3.250945374,6.574739558,2024-11-10T08:00:00Z
Leeds,2024,10-11-2024,09:00:00,4.162637137,17.99066843,17.33411515,2024-11-10T09:00:00Z
Leeds,2024,10-11-2024,10:00:00,10.39917114,26.17288661,14.55613883,2024-11-10T10:00:00Z
Leeds,2024,10-11-2024,11:00:00,0.032287394,10.110851,12.67433908,2024-11-10T11:00:00Z
Leeds,2024,10-11-2024,12:00:00,0.308126663,-10.42689845,1.926023138,2024-11-10T12:00:00Z
Leeds,2024,10-11-2024,13:00:00,0.46840665,30.2492958,14.700338350000001,2024-11-10T13:00:00Z
Leeds,2024,10-11-2024,14:00:00,5.144388584,33.70360381,23.14954002,2024-11-10T14:00:00Z
Leeds,2024,10-11-2024,15:00:00,8.671257383,17.57191143,13.23933586,2024-11-10T15:00:00Z
